{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CITESEER: 'CiteSeer'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': False,
    'hidden_size': 128,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 2,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 50,
    'sparse': True,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: CiteSeer

Run 01 for GatV1_K2_s and CiteSeer:

Epoch 01| Loss: 1.8973| Acc: 0.1917| Train Time: 0.7107s
Train: 0.7083| Val: 0.5260| Test: 0.4970| Eval Time: 5.1938s
Epoch 02| Loss: 1.2690| Acc: 0.6417| Train Time: 0.7500s
Train: 0.8583| Val: 0.6080| Test: 0.6050| Eval Time: 0.2091s
Epoch 03| Loss: 0.7894| Acc: 0.8333| Train Time: 0.7430s
Train: 0.9083| Val: 0.6640| Test: 0.6650| Eval Time: 0.1950s
Epoch 04| Loss: 0.5474| Acc: 0.8750| Train Time: 0.0230s
Train: 0.9417| Val: 0.6660| Test: 0.6820| Eval Time: 0.2130s
Epoch 05| Loss: 0.4226| Acc: 0.9250| Train Time: 0.0240s
Train: 0.9500| Val: 0.6840| Test: 0.6750| Eval Time: 0.2175s
Epoch 06| Loss: 0.3730| Acc: 0.9333| Train Time: 0.0260s
Train: 0.9833| Val: 0.6760| Test: 0.6650| Eval Time: 0.2250s
Epoch 07| Loss: 0.2379| Acc: 0.9750| Train Time: 0.0220s
Train: 1.0000| Val: 0.6680| Test: 0.6650| Eval Time: 0.2280s
Epoch 08| Loss: 0.2452| Acc: 0.9750| Train Time: 0.0250s
Train: 1.0000| Val: 0.6540| Test: 0.6620| Eval Time: 0.2310s
Epoch 09| Loss: 0.1622| Acc: 0.9917| Train Time: 0.0250s
Train: 1.0000| Val: 0.6620| Test: 0.6570| Eval Time: 0.2370s
Epoch 10| Loss: 0.1906| Acc: 0.9583| Train Time: 0.0230s
Train: 1.0000| Val: 0.6720| Test: 0.6640| Eval Time: 0.2270s
Epoch 11| Loss: 0.1497| Acc: 0.9917| Train Time: 0.0240s
Train: 0.9917| Val: 0.6760| Test: 0.6600| Eval Time: 0.2360s
Epoch 12| Loss: 0.0854| Acc: 1.0000| Train Time: 0.0230s
Train: 0.9917| Val: 0.6720| Test: 0.6660| Eval Time: 0.2190s
Epoch 13| Loss: 0.0526| Acc: 1.0000| Train Time: 0.0240s
Train: 0.9917| Val: 0.6760| Test: 0.6640| Eval Time: 0.2320s
Epoch 14| Loss: 0.0601| Acc: 1.0000| Train Time: 0.0240s
Train: 0.9917| Val: 0.6740| Test: 0.6670| Eval Time: 0.2195s
Epoch 15| Loss: 0.0490| Acc: 1.0000| Train Time: 0.0210s
Train: 1.0000| Val: 0.6800| Test: 0.6670| Eval Time: 0.2030s
Epoch 16| Loss: 0.0618| Acc: 0.9833| Train Time: 0.0190s
Train: 1.0000| Val: 0.6800| Test: 0.6660| Eval Time: 0.2155s
Epoch 17| Loss: 0.0426| Acc: 0.9917| Train Time: 0.0210s
Train: 1.0000| Val: 0.6780| Test: 0.6650| Eval Time: 0.2170s
Epoch 18| Loss: 0.0177| Acc: 1.0000| Train Time: 0.0210s
Train: 1.0000| Val: 0.6780| Test: 0.6650| Eval Time: 0.2180s
Epoch 19| Loss: 0.0265| Acc: 1.0000| Train Time: 0.0250s
Train: 1.0000| Val: 0.6800| Test: 0.6670| Eval Time: 0.2430s
Epoch 20| Loss: 0.0303| Acc: 1.0000| Train Time: 0.0230s
Train: 1.0000| Val: 0.6800| Test: 0.6690| Eval Time: 0.2330s
Epoch 21| Loss: 0.0371| Acc: 0.9917| Train Time: 0.0230s
Train: 1.0000| Val: 0.6740| Test: 0.6640| Eval Time: 0.2351s
Epoch 22| Loss: 0.0241| Acc: 1.0000| Train Time: 0.0270s
Train: 1.0000| Val: 0.6720| Test: 0.6630| Eval Time: 0.2705s
Epoch 23| Loss: 0.0151| Acc: 1.0000| Train Time: 0.0230s
Train: 1.0000| Val: 0.6700| Test: 0.6630| Eval Time: 0.2290s
Epoch 24| Loss: 0.0065| Acc: 1.0000| Train Time: 0.0250s
Train: 1.0000| Val: 0.6660| Test: 0.6610| Eval Time: 0.2440s
Epoch 25| Loss: 0.0075| Acc: 1.0000| Train Time: 0.0240s
Train: 1.0000| Val: 0.6660| Test: 0.6590| Eval Time: 0.2430s
Epoch 26| Loss: 0.0358| Acc: 0.9833| Train Time: 0.0220s
Train: 1.0000| Val: 0.6660| Test: 0.6610| Eval Time: 0.2300s
Epoch 27| Loss: 0.0078| Acc: 1.0000| Train Time: 0.0260s
Train: 1.0000| Val: 0.6660| Test: 0.6600| Eval Time: 0.2650s
Epoch 28| Loss: 0.0073| Acc: 1.0000| Train Time: 0.0320s
Train: 1.0000| Val: 0.6680| Test: 0.6620| Eval Time: 0.2705s
Epoch 29| Loss: 0.0152| Acc: 1.0000| Train Time: 0.0310s
Train: 1.0000| Val: 0.6680| Test: 0.6630| Eval Time: 0.2950s
Epoch 30| Loss: 0.0039| Acc: 1.0000| Train Time: 0.0270s
Train: 1.0000| Val: 0.6700| Test: 0.6600| Eval Time: 0.2750s
Epoch 31| Loss: 0.0235| Acc: 0.9917| Train Time: 0.0260s
Train: 1.0000| Val: 0.6700| Test: 0.6610| Eval Time: 0.2736s
Epoch 32| Loss: 0.0050| Acc: 1.0000| Train Time: 0.0270s
