{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 20000,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': False,
    'hidden_size': 128,
    'init_dropout': True,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 1,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 5,
    'num_workers': 2,
    'patience_period': 100,
    'sparse': False,
    'test_batch_size': 20000,
    'test_frequency': 5,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01:

Epoch 01| Loss: 2.0143| Acc: 0.1571| Train Time: 3.1362s
Epoch 02| Loss: 1.6816| Acc: 0.4286| Train Time: 3.2131s
Epoch 03| Loss: 1.4900| Acc: 0.5714| Train Time: 3.1468s
Epoch 04| Loss: 1.2105| Acc: 0.7214| Train Time: 2.4604s
Epoch 05| Loss: 1.0722| Acc: 0.7857| Train Time: 2.4862s
Train: 0.9643| Val: 0.7640| Test: 0.7840| Eval Time: 5.2480s
Epoch 06| Loss: 0.9346| Acc: 0.8143| Train Time: 2.4807s
Epoch 07| Loss: 0.8678| Acc: 0.8286| Train Time: 2.4512s
Epoch 08| Loss: 0.7293| Acc: 0.8643| Train Time: 2.4276s
Epoch 09| Loss: 0.5713| Acc: 0.9143| Train Time: 2.3489s
Epoch 10| Loss: 0.6221| Acc: 0.8929| Train Time: 2.8632s
Train: 0.9857| Val: 0.7620| Test: 0.7920| Eval Time: 5.5665s
Epoch 11| Loss: 0.4662| Acc: 0.9429| Train Time: 2.7975s
Epoch 12| Loss: 0.4045| Acc: 0.9286| Train Time: 2.9896s
Epoch 13| Loss: 0.4099| Acc: 0.9143| Train Time: 2.9455s
Epoch 14| Loss: 0.4223| Acc: 0.9143| Train Time: 2.4410s
Epoch 15| Loss: 0.2850| Acc: 0.9571| Train Time: 2.4566s
Train: 0.9929| Val: 0.7620| Test: 0.7930| Eval Time: 5.0165s
Epoch 16| Loss: 0.2930| Acc: 0.9500| Train Time: 2.5016s
Epoch 17| Loss: 0.2723| Acc: 0.9571| Train Time: 2.5085s
Epoch 18| Loss: 0.2242| Acc: 0.9500| Train Time: 2.5956s
Epoch 19| Loss: 0.1548| Acc: 0.9857| Train Time: 2.5141s
Epoch 20| Loss: 0.2394| Acc: 0.9643| Train Time: 2.4741s
Train: 1.0000| Val: 0.7560| Test: 0.7910| Eval Time: 5.2846s
Epoch 21| Loss: 0.1475| Acc: 0.9786| Train Time: 3.8028s
Epoch 22| Loss: 0.1954| Acc: 0.9857| Train Time: 3.2594s
Epoch 23| Loss: 0.1311| Acc: 0.9643| Train Time: 2.7723s
Epoch 24| Loss: 0.1037| Acc: 0.9857| Train Time: 2.4486s
Epoch 25| Loss: 0.1010| Acc: 1.0000| Train Time: 2.4571s
Train: 1.0000| Val: 0.7620| Test: 0.7890| Eval Time: 4.9586s
Epoch 26| Loss: 0.0895| Acc: 0.9929| Train Time: 2.3936s
Epoch 27| Loss: 0.1670| Acc: 0.9643| Train Time: 2.4276s
Epoch 28| Loss: 0.0974| Acc: 0.9857| Train Time: 2.4570s
Epoch 29| Loss: 0.1075| Acc: 0.9857| Train Time: 2.5462s
Epoch 30| Loss: 0.1422| Acc: 0.9429| Train Time: 2.5151s
Train: 1.0000| Val: 0.7520| Test: 0.7770| Eval Time: 5.5491s
Epoch 31| Loss: 0.1127| Acc: 0.9857| Train Time: 2.5559s
Epoch 32| Loss: 0.0813| Acc: 0.9857| Train Time: 2.3397s
Epoch 33| Loss: 0.0883| Acc: 0.9714| Train Time: 3.4343s
