{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CITESEER: 'CiteSeer'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': False,
    'hidden_size': 128,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 1,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 1,
    'num_workers': 0,
    'patience_period': 50,
    'sparse': False,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: CiteSeer

Run 01:

Epoch 01| Loss: 1.8544| Acc: 0.1417| Train Time: 0.4803s
Train: 0.8750| Val: 0.5500| Test: 0.5360| Eval Time: 4.3242s
Epoch 02| Loss: 1.1985| Acc: 0.7417| Train Time: 0.6309s
Train: 0.9667| Val: 0.6520| Test: 0.6250| Eval Time: 0.0850s
Epoch 03| Loss: 0.8274| Acc: 0.8667| Train Time: 0.6730s
Train: 1.0000| Val: 0.6780| Test: 0.6550| Eval Time: 0.0900s
Epoch 04| Loss: 0.5586| Acc: 0.9667| Train Time: 0.0150s
Train: 1.0000| Val: 0.6700| Test: 0.6540| Eval Time: 0.1030s
Epoch 05| Loss: 0.4008| Acc: 0.9500| Train Time: 0.0120s
Train: 1.0000| Val: 0.6740| Test: 0.6660| Eval Time: 0.0970s
Epoch 06| Loss: 0.2665| Acc: 1.0000| Train Time: 0.0100s
Train: 1.0000| Val: 0.6800| Test: 0.6740| Eval Time: 0.0910s
Epoch 07| Loss: 0.2137| Acc: 0.9917| Train Time: 0.0110s
Train: 1.0000| Val: 0.6840| Test: 0.6790| Eval Time: 0.0890s
Epoch 08| Loss: 0.1894| Acc: 0.9833| Train Time: 0.0100s
Train: 1.0000| Val: 0.6900| Test: 0.6810| Eval Time: 0.0950s
Epoch 09| Loss: 0.1324| Acc: 0.9917| Train Time: 0.0130s
Train: 1.0000| Val: 0.6940| Test: 0.6760| Eval Time: 0.0950s
Epoch 10| Loss: 0.1192| Acc: 0.9833| Train Time: 0.0110s
Train: 1.0000| Val: 0.6900| Test: 0.6750| Eval Time: 0.0930s
Epoch 11| Loss: 0.0878| Acc: 1.0000| Train Time: 0.0130s
Train: 1.0000| Val: 0.6820| Test: 0.6700| Eval Time: 0.0930s
Epoch 12| Loss: 0.0825| Acc: 0.9917| Train Time: 0.0130s
Train: 1.0000| Val: 0.6820| Test: 0.6730| Eval Time: 0.0960s
Epoch 13| Loss: 0.0299| Acc: 1.0000| Train Time: 0.0100s
Train: 1.0000| Val: 0.6780| Test: 0.6730| Eval Time: 0.0880s
Epoch 14| Loss: 0.0443| Acc: 1.0000| Train Time: 0.0110s
Train: 1.0000| Val: 0.6800| Test: 0.6780| Eval Time: 0.0960s
Epoch 15| Loss: 0.0399| Acc: 0.9917| Train Time: 0.0120s
Train: 1.0000| Val: 0.6800| Test: 0.6780| Eval Time: 0.0950s
Epoch 16| Loss: 0.0154| Acc: 1.0000| Train Time: 0.0110s
Train: 1.0000| Val: 0.6800| Test: 0.6770| Eval Time: 0.0930s
Epoch 17| Loss: 0.0170| Acc: 1.0000| Train Time: 0.0120s
Train: 1.0000| Val: 0.6820| Test: 0.6740| Eval Time: 0.0910s
Epoch 18| Loss: 0.0142| Acc: 1.0000| Train Time: 0.0120s
Train: 1.0000| Val: 0.6800| Test: 0.6730| Eval Time: 0.0900s
