{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 32,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': False,
    'hidden_size': 128,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 2,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 3,
    'num_workers': 2,
    'patience_period': 100,
    'sparse': True,
    'test_batch_size': 32,
    'test_frequency': 5,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01:

Epoch 01| Loss: 0.8241| Acc: 0.7629| Train Time: 16.9030s
Epoch 02| Loss: 0.3917| Acc: 0.8896| Train Time: 3.3447s
Epoch 03| Loss: 0.3129| Acc: 0.9184| Train Time: 3.3223s
Epoch 04| Loss: 0.1899| Acc: 0.9398| Train Time: 3.4509s
Epoch 05| Loss: 0.1813| Acc: 0.9428| Train Time: 3.4084s
Train: 0.9857| Val: 0.9860| Test: 0.9770| Eval Time: 11.6430s
Epoch 06| Loss: 0.1445| Acc: 0.9575| Train Time: 3.3682s
Epoch 07| Loss: 0.1252| Acc: 0.9612| Train Time: 3.3261s
Epoch 08| Loss: 0.1228| Acc: 0.9642| Train Time: 3.4452s
Epoch 09| Loss: 0.1563| Acc: 0.9575| Train Time: 3.3070s
Epoch 10| Loss: 0.1548| Acc: 0.9627| Train Time: 3.3813s
Train: 0.9929| Val: 0.9760| Test: 0.9860| Eval Time: 5.3569s
Epoch 11| Loss: 0.1225| Acc: 0.9664| Train Time: 3.4630s
Epoch 12| Loss: 0.1182| Acc: 0.9671| Train Time: 3.4365s
Epoch 13| Loss: 0.1095| Acc: 0.9734| Train Time: 3.3877s
Epoch 14| Loss: 0.1099| Acc: 0.9738| Train Time: 3.3823s
Epoch 15| Loss: 0.1372| Acc: 0.9712| Train Time: 3.4784s
Train: 1.0000| Val: 0.9900| Test: 0.9900| Eval Time: 5.4828s
Epoch 16| Loss: 0.1146| Acc: 0.9742| Train Time: 3.4628s
Epoch 17| Loss: 0.0704| Acc: 0.9760| Train Time: 3.3799s
Epoch 18| Loss: 0.1105| Acc: 0.9745| Train Time: 3.3276s
Epoch 19| Loss: 0.1683| Acc: 0.9723| Train Time: 3.5600s
Epoch 20| Loss: 0.1306| Acc: 0.9716| Train Time: 3.5700s
Train: 0.9714| Val: 0.9940| Test: 0.9880| Eval Time: 5.4486s
Epoch 21| Loss: 0.1176| Acc: 0.9778| Train Time: 4.2426s
Epoch 22| Loss: 0.2017| Acc: 0.9686| Train Time: 3.9795s
Epoch 23| Loss: 0.2163| Acc: 0.9627| Train Time: 4.2155s
Epoch 24| Loss: 0.1403| Acc: 0.9679| Train Time: 3.4118s
Epoch 25| Loss: 0.1067| Acc: 0.9727| Train Time: 3.3723s
Train: 0.9714| Val: 0.9940| Test: 0.9930| Eval Time: 5.1944s
Epoch 26| Loss: 0.0993| Acc: 0.9771| Train Time: 3.3069s
Epoch 27| Loss: 0.0979| Acc: 0.9778| Train Time: 3.4015s
Epoch 28| Loss: 0.0985| Acc: 0.9815| Train Time: 3.6515s
Epoch 29| Loss: 0.1043| Acc: 0.9775| Train Time: 3.8872s
Epoch 30| Loss: 0.0880| Acc: 0.9804| Train Time: 4.6170s
Train: 0.9929| Val: 0.9900| Test: 0.9930| Eval Time: 5.3393s
Epoch 31| Loss: 0.0987| Acc: 0.9790| Train Time: 3.2819s
Epoch 32| Loss: 0.1232| Acc: 0.9756| Train Time: 3.2891s
Epoch 33| Loss: 0.0826| Acc: 0.9830| Train Time: 3.4029s
Epoch 34| Loss: 0.0571| Acc: 0.9874| Train Time: 3.4109s
Epoch 35| Loss: 0.0607| Acc: 0.9882| Train Time: 3.5795s
Train: 0.9929| Val: 0.9920| Test: 0.9960| Eval Time: 5.7653s
